id,name,type,subtype,district,neighbourhood,latitude,longitude,etymology_type,etymology_summary,named_after,named_after_wikidata,person_gender,person_birth_year,person_death_year,person_profession,person_nationality,naming_date,previous_names,source,confidence,line,opening_year,operator,etymology_summary_es,named_after_es
metro_073,Valdebernardo,metro_station,,Vicálvaro,,40.399912,-3.621522,place,"Named after the Valdebernardo neighbourhood in Vicálvaro, meaning 'Valley of Bernardo' after Bernardo Gómez, a Barcelonian ancestor of the former landowner. Planned as a PAU (Programa de Actuación Urbanística) from the 1980s and assumed by the regional government in 1989, the area was formally constituted as an independent neighbourhood only in 2017 after an administrative reorganisation by the Ayuntamiento de Madrid.",Valdebernardo (neighbourhood),,,,,,,,,en.wikipedia.org/wiki/Vicalvaro_(Madrid_Metro);comunidad.madrid,verified,9,1998,Metro de Madrid,"Toma su nombre del barrio de Valdebernardo, en Vicálvaro, que significa 'Valle de Bernardo' en referencia a Bernardo Gómez, antepasado barcelonés del antiguo propietario de los terrenos. Planificado como un PAU (Programa de Actuación Urbanística) desde los años ochenta y asumido por el gobierno regional en 1989, el área no se constituyó formalmente como barrio independiente hasta 2017, tras una reorganización administrativa del Ayuntamiento de Madrid.",Valdebernardo (barrio)
metro_074,Vicálvaro,station,,Vicálvaro,,40.404203,-3.608894,place,"Named after the historic town of Vicálvaro, annexed to Madrid in 1951. From 'Vico Álvaro' = Álvaro's village (Latin 'vicus' + personal name). The earliest known document mentioning the settlement dates to 1352 in the Vatican Archives. Vicálvaro entered Spanish history books on 28 June 1854, when General Leopoldo O'Donnell launched the 'Vicalvarada' against the moderate government of Isabel II. The battle was inconclusive, but O'Donnell's young adviser Antonio Cánovas del Castillo drafted the Manifesto of Manzanares, which rallied popular support and toppled the cabinet, ending the Moderate Decade and opening the Progressive Biennium (1854-1856).",Vicálvaro (former town),,,,,,,,,en.wikipedia.org/wiki/Vicalvaro_(Madrid_Metro);comunidad.madrid,verified,9;C-2;C-7;C-8,1998,Metro de Madrid; Renfe Cercanias,"Recibe su nombre de la histórica localidad de Vicálvaro, anexionada a Madrid en 1951. Procede de 'Vico Álvaro', es decir, 'la aldea de Álvaro' (del latín 'vicus' más el nombre propio). El documento más antiguo que menciona el asentamiento data de 1352 y se conserva en los Archivos Vaticanos. Vicálvaro entró en los libros de historia el 28 de junio de 1854, cuando el general Leopoldo O'Donnell lanzó la 'Vicalvarada' contra el gobierno moderado de Isabel II. La batalla fue inconclusa, pero el joven asesor de O'Donnell, Antonio Cánovas del Castillo, redactó el Manifiesto de Manzanares, que concitó el apoyo popular y derribó al gobierno, poniendo fin a la Década Moderada y abriendo paso al Bienio Progresista (1854-1856).",Vicálvaro (antiguo municipio)
metro_075,San Cipriano,metro_station,,Vicálvaro,,40.403985,-3.603549,religious,"Named after the Calle de San Cipriano in Vicálvaro, honouring Saint Cyprian of Carthage, a 3rd-century bishop martyred by beheading in 258 AD. His name derives from Latin 'Cyprianus' (from Cyprus). The street is one of the oldest in Vicálvaro's historic core, already marking its boundary on the 1900 Facundo Canada map alongside the Valderribas cement factory. Vicálvaro's parish church, Santa María la Antigua, is first documented in 1427 and was expanded by order of Philip II in 1590, though no ermita dedicated specifically to San Cipriano survives. The earliest known mention of the settlement itself dates to 1352, in a Vatican archive document recording tithes.",Saint Cyprian,Q190240,,,,,,,,en.wikipedia.org/wiki/San_Cipriano; memoriademadrid.es,probable,9,1998,Metro de Madrid,"Debe su nombre a la calle de San Cipriano en Vicálvaro, que honra a San Cipriano de Cartago, obispo del siglo III martirizado por decapitación en el año 258. Su nombre procede del latín 'Cyprianus' (de Chipre). La calle es una de las más antiguas del casco histórico de Vicálvaro, ya visible como límite del municipio en el plano de Facundo Cañada de 1900, junto a la fábrica de cemento de Valderribas. La iglesia parroquial de Vicálvaro, Santa María la Antigua, está documentada desde 1427 y fue ampliada por orden de Felipe II en 1590, aunque no se conserva ninguna ermita dedicada específicamente a San Cipriano. La mención más antigua del propio asentamiento data de 1352, en un documento del archivo vaticano que registra diezmos.",San Cipriano
metro_076,Hospital 12 de Octubre,metro_station,,Usera,,40.37546,-3.695906,historical,"Named after the Hospital Universitario 12 de Octubre, one of Madrid's largest public hospitals. Originally inaugurated by Franco on 2 October 1973 as 'Ciudad Sanitaria 1 de Octubre', the name commemorated his appointment as Head of State on 1 October 1936. The X-shaped building, designed by Martín José Marcide on a 178,000 m2 plot in southern Madrid, was built in just eighteen months. After the dictator's death, the hospital was renamed '12 de Octubre' in 1988, shifting the reference to Spain's National Day (Dia de la Hispanidad), which commemorates Columbus's arrival in America in 1492. It became a university hospital linked to the Complutense shortly after opening and today is one of Europe's leading teaching hospitals.",Hospital 12 de Octubre,,,,,,,,,en.wikipedia.org/wiki/Hospital_Universitario_12_de_Octubre; metromadrid.es; museodelferrocarril.org; jaspers.eib.org,verified,3,2007,Metro de Madrid,"Lleva el nombre del Hospital Universitario 12 de Octubre, uno de los mayores hospitales públicos de Madrid. Inaugurado originalmente por Franco el 2 de octubre de 1973 como 'Ciudad Sanitaria 1 de Octubre', el nombre conmemoraba su nombramiento como Jefe del Estado el 1 de octubre de 1936. El edificio en forma de X, diseñado por Martín José Marcide sobre una parcela de 178.000 m² en el sur de Madrid, se construyó en apenas dieciocho meses. Tras la muerte del dictador, el hospital fue rebautizado '12 de Octubre' en 1988, desplazando la referencia al Día de la Hispanidad, que conmemora la llegada de Colón a América en 1492. Se vinculó como hospital universitario a la Complutense poco después de su apertura y es hoy uno de los principales hospitales docentes de Europa.",Hospital 12 de Octubre
metro_077,Almendrales,metro_station,,Usera,,40.38395,-3.698011,descriptive,Named after the Almendrales neighbourhood. Around 1954 the owner of these lands planted with almendros (almond trees) sold the rural parcels to immigrants. The area was historically known as 'cerro de los Almendros'. The Colonia Los Almendrales was built 1942-1945.,Almendrales (almond groves),,,,,,,,,urbancidades.wordpress.com/2012/03/01/barrio-de-los-almendrales-usera-madrid; avlaunionalmendrales.wordpress.com; es.wikipedia.org/wiki/Estacion_de_Almendrales,verified,3,2007,Metro de Madrid,"Toma su nombre del barrio de Almendrales. Hacia 1954, el propietario de unas tierras plantadas de almendros vendió las parcelas rústicas a inmigrantes. La zona era conocida históricamente como el 'cerro de los Almendros'. La Colonia Los Almendrales fue construida entre 1942 y 1945.",Almendrales (almendros)
metro_078,Usera,metro_station,,Usera,,40.388034,-3.705604,person,"Named after the Usera district, which takes its name from Colonel Marcelo Usera, a middle-class military officer and agricultural entrepreneur. After marrying Carmen del Rio Fernández, he inherited extensive land in Carabanchel and between 1925 and 1930 subdivided it into affordable housing plots for working-class families. His administrator laid out the new streets, naming many after members of the Usera family -- Isabelita, Amparo, Gabriel -- giving the neighbourhood an almost dynastic character. During the 1940s-50s Madrid's expansion absorbed the colony, and Usera was formally constituted as a district in 1987. Since the 2000s it has been transformed by the arrival of a large Chinese community, becoming Madrid's de facto Chinatown.",Marcelo Usera,,M,1874,1955,military officer; developer,Spanish,,,xataka.com/magnet; en.wikipedia.org/wiki/Usera; themakingofmadrid.com; es.wikipedia.org/wiki/Estacion_de_Usera,verified,6,1981,Metro de Madrid,"Debe su nombre al distrito de Usera, que lleva el del coronel Marcelo Usera, militar de clase media y empresario agrícola. Tras casarse con Carmen del Río Fernández, heredó extensos terrenos en Carabanchel y entre 1925 y 1930 los parceló para ofrecer viviendas asequibles a familias obreras. Su administrador trazó las nuevas calles, bautizando muchas con nombres de miembros de la familia Usera — Isabelita, Amparo, Gabriel — lo que confería al barrio un carácter casi dinástico. Durante los años cuarenta y cincuenta, la expansión de Madrid absorbió la colonia, y Usera se constituyó formalmente como distrito en 1987. Desde los años 2000, la llegada de una nutrida comunidad china lo ha transformado en el Chinatown de facto de la capital.",Marcelo Usera
metro_079,Plaza Elíptica,metro_station,,Usera,,40.385356,-3.717875,descriptive,"Named after the Plaza Eliptica roundabout, so called because of its distinctive elliptical shape. Located at the junction of the Usera and Carabanchel districts, it has been one of Madrid's busiest traffic nodes since its construction. The station opened in 1981 as the terminus of Line 6 and later became a key interchange when Line 11 was added in 2006. The plaza connects the radial avenues of Oporto and General Ricardos with the Paseo de Santa María de la Cabeza.",Plaza Elíptica (elliptical plaza),,,,,,,,,es.wikipedia.org/wiki/Plaza_Eliptica; es.wikipedia.org/wiki/Estacion_de_Plaza_Eliptica,verified,6;11,1981,Metro de Madrid,"Recibe su nombre de la glorieta de Plaza Elíptica, así llamada por su característica forma elíptica. Situada en la confluencia de los distritos de Usera y Carabanchel, es uno de los nudos de tráfico más transitados de Madrid desde su construcción. La estación se inauguró en 1981 como terminal de la Línea 6 y se convirtió en un intercambiador clave cuando se añadió la Línea 11 en 2006. La plaza conecta las avenidas radiales de Oporto y General Ricardos con el Paseo de Santa María de la Cabeza.",Plaza Elíptica (plaza elíptica)
metro_080,Puerta de Arganda,metro_station,,Vicálvaro,,40.401242,-3.595729,place,"Named as a gateway ('puerta') to the municipality of Arganda del Rey, marking the point where the metro exits Madrid's municipal territory. 'Arganda' derives from the Indo-European root *arg- meaning 'bright/white' (related to Latin argentum, silver), per García Sánchez (CVC 2007). The 'del Rey' suffix was added in 1996 to honour Philip II's 1583 purchase of the town from the Archbishopric of Toledo. The Line 9 extension to Arganda was built partly along the old Tren de Arganda railway route.",Arganda del Rey (municipality),,,,,,,,,en.wikipedia.org/wiki/Puerta_de_Arganda;comunidad.madrid,verified,9,1998,Metro de Madrid,"Bautizada como 'puerta' de entrada al municipio de Arganda del Rey, señala el punto donde el metro abandona el término municipal de Madrid. 'Arganda' procede de la raíz indoeuropea *arg-, que significa 'brillante/blanco' (emparentada con el latín argentum, plata), según García Sánchez (CVC, 2007). El sufijo 'del Rey' se añadió en 1996 para honrar la compra de la villa por Felipe II en 1583 al Arzobispado de Toledo. La prolongación de la Línea 9 hasta Arganda se construyó en parte sobre el trazado del antiguo Tren de Arganda.",Arganda del Rey (municipio)
metro_081,Arganda del Rey,metro_station,,,,40.3036754,-3.4475169,place,"Named after the municipality of Arganda del Rey. 'Arganda' derives from the Indo-European root *arg- meaning 'white/bright' (related to Latin argentum: silver), per García Sánchez (CVC 2007), describing the clear waters of the area's streams. 'Del Rey' was added in 1996, honouring Philip II's 1583 purchase of the town from the Archbishopric of Toledo. Arganda's vineyards produce wines under the D.O. Vinos de Madrid. The Line 9 extension to Arganda was partly built along the old Tren de Arganda route, immortalised in the popular song 'que pita mas que anda'.",Arganda del Rey (municipality),Q2055844,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Arganda_del_Rey; diariodearganda.es,verified,9,1999,Metro de Madrid,"Debe su nombre al municipio de Arganda del Rey. 'Arganda' procede de la raíz indoeuropea *arg-, que significa 'blanco' o 'brillante' (emparentada con el latín argentum, plata), según García Sánchez (CVC, 2007), y aludiría a las aguas claras de los arroyos de la zona. El apellido 'del Rey' se añadió en 1996 en honor a la compra que Felipe II hizo de la villa al Arzobispado de Toledo en 1583. Los viñedos de Arganda producen caldos amparados por la D.O. Vinos de Madrid. La prolongación de la línea 9 hasta Arganda se construyó en parte sobre el trazado del antiguo Tren de Arganda, inmortalizado en la copla popular 'que pita más que anda'.",Arganda del Rey (municipio)
metro_082,La Poveda,metro_station,,,,40.3193,-3.4755,descriptive,"Named after the La Poveda neighbourhood of Arganda del Rey. 'Poveda' derives from Latin 'populus' via 'alameda' (poplar grove), referencing the poplar trees that lined the Jarama and Tajuna river valleys. The neighbourhood grew around the Azucarera de Madrid sugar factory, founded in 1899 after Spain lost Cuban sugar production; its guard house (1900) still stands as a heritage interpretation centre. Wine has been cultivated in Arganda since Roman times on its clayey riverside soils, and the famous Tren de Arganda -- immortalised in the saying 'pita mas que anda' (whistles more than it moves) -- carried both wine and passengers to Madrid from 1886. Today Arganda belongs to the Vinos de Madrid DO (est. 1990), and its fertile vega historically supported cherry orchards alongside the vineyards.",La Poveda (poplar grove),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_La_Poveda; diariodearganda.es; argandadelrey.es; actualarganda.com/125-anos-de-la-poveda; vinerra.com/sub-region/spain-vinos-de-madrid-arganda-del-rey,verified,9,1999,Metro de Madrid,"Toma su nombre del barrio de La Poveda, en Arganda del Rey. 'Poveda' deriva del latín populus a través de 'alameda' (arboleda de chopos), evocando las choperas que bordeaban las vegas del Jarama y el Tajuña. El barrio creció en torno a la Azucarera de Madrid, fundada en 1899 tras la pérdida de la producción azucarera cubana; su caseta de vigilancia (1900) se conserva hoy como centro de interpretación patrimonial. La vid se cultiva en Arganda desde época romana sobre sus suelos arcillosos de ribera, y el célebre Tren de Arganda --al que el dicho popular atribuía que 'pita más que anda'-- transportó vino y pasajeros a Madrid desde 1886. Hoy Arganda pertenece a la D.O. Vinos de Madrid (creada en 1990), y su fértil vega sustentó históricamente cerezos además de viñedos.",La Poveda (alameda de álamos)
